extend,number_of_states,RRT_execution_time,gripper_distance_cart,robot_distance_jointspace,path_exec_time
5.95,5,54,5.01959,18.8753,13.4874
5.95,7,58,4.59646,20.2856,13.8116
5.95,7,74,6.19501,26.5527,19.3951
5.95,6,88,5.06559,21.5977,16.4274
5.95,5,106,6.18283,17.1943,13.1896
5.95,5,46,4.28173,17.5833,11.501
5.95,7,130,6.70241,25.105,17.7884
5.95,5,76,4.24943,17.8701,13.8283
5.95,6,52,4.53805,19.845,16.1826
5.95,8,118,7.63268,29.6486,17.6185
5.95,7,165,8.81804,25.9426,16.7482
5.95,5,120,4.48465,18.5541,14.809
5.95,6,68,4.41038,19.7021,14.3749
5.95,6,83,5.39087,23.9952,13.8341
5.95,5,91,3.83542,14.5964,10.4017
5.95,7,69,5.99124,27.2145,17.7872
5.95,5,40,3.71993,18.7359,14.5435
5.95,5,89,5.25736,16.9551,11.1499
5.95,5,58,3.87099,16.6113,14.7393
5.95,5,60,4.99203,16.1621,10.841
5.95,5,60,4.94428,18.3245,12.9624
5.95,5,48,4.75323,21.356,16.6814
5.95,6,90,5.45932,21.715,15.6479
5.95,5,165,3.66715,21.0204,15.4271
5.95,8,133,5.63683,25.2146,16.8125
5.95,5,74,5.18305,19.3667,16.3524
6.05,5,106,3.88245,21.2388,15.5142
6.05,7,167,5.88655,31.47,21.0881
6.05,5,106,5.29537,18.7286,13.98
6.05,6,58,5.63748,23.3762,16.9219
6.05,5,112,4.69011,14.3954,11.4105
6.05,7,85,5.73425,21.9516,14.1906
6.05,6,91,5.73596,26.9215,19.5931
6.05,5,47,5.17025,17.1029,12.3146
6.05,5,65,4.98376,20.6919,15.8944
6.05,6,79,5.79443,19.9346,15.4932
6.05,5,131,4.88665,20.5874,14.0711
6.05,5,64,5.3129,21.2492,15.5274
6.05,5,136,4.55797,15.2209,9.26191
6.05,6,107,5.24568,23.6682,15.4558
6.05,7,201,7.02411,27.9108,20.7044
6.05,7,88,6.26736,23.7428,19.2651
6.05,5,179,5.38379,17.9629,14.3048
6.05,6,122,5.82802,24.0444,16.9109
6.05,7,90,7.46497,25.3007,18.055
6.05,7,85,6.68153,27.4957,19.304
6.05,5,119,3.95555,14.4295,9.80551
6.05,6,161,6.07593,20.4632,13.623
6.05,5,104,5.66989,19.5329,16.4405
6.05,6,71,6.7449,25.4968,17.3131
6.05,5,47,3.22365,17.8787,13.6712
6.05,8,213,7.21016,29.7694,20.5854
6.05,4,73,4.70907,11.9086,8.71636
6.05,4,32,3.74564,11.3691,7.42082
6.05,6,137,5.11405,25.3847,18.2863
6.05,4,46,4.12954,17.5279,12.0722
6.15,7,192,5.56138,26.8943,18.372
6.15,6,113,4.89436,20.1568,14.3429
6.15,6,91,3.91142,21.7184,17.5022
6.15,4,96,4.37847,14.1405,9.83281
6.15,8,130,5.3437,35.6368,28.5549
6.15,4,40,3.42489,16.0998,12.8497
6.15,6,88,5.94782,25.7452,21.1312
6.15,6,141,4.62759,23.3643,14.4558
6.15,5,91,5.62791,18.6676,13.8964
6.15,6,84,5.04133,20.0644,14.8538
6.15,6,114,4.84155,18.1928,12.8884
6.15,4,42,4.14324,15.521,14.1133
6.15,4,111,3.69447,14.2445,10.32
6.15,7,77,8.8779,26.0996,18.9699
6.15,5,102,3.64078,20.21,15.8083
6.15,9,119,9.51161,31.1387,20.6003
6.15,5,102,4.8413,13.5481,10.5104
6.15,6,52,5.09077,16.7708,10.8035
6.15,5,62,4.67698,20.4863,16.6872
6.15,5,88,5.11906,19.1262,14.9825
6.15,5,98,5.20232,21.5392,15.2224
6.15,11,290,9.41817,43.367,27.8886
6.15,7,82,5.75653,25.7914,17.0453
6.15,6,113,4.13048,25.0459,18.2307
6.15,6,47,4.07325,24.0244,15.6463
6.15,6,87,6.70525,26.1687,21.0495
6.15,6,127,5.23963,18.187,14.8657
6.15,6,85,4.48141,20.3614,16.6584
6.15,6,126,6.16211,21.7419,17.3205
6.15,5,35,3.78932,12.8732,8.60633
6.25,6,60,5.45256,27.6462,15.6278
6.25,4,38,4.00285,15.8206,10.9793
6.25,7,102,6.31104,24.1856,18.5472
6.25,8,78,7.35658,25.224,16.7613
6.25,5,148,5.68669,17.904,12.5191
6.25,5,45,4.64618,19.5543,15.018
6.25,6,73,4.74928,22.0913,14.2121
6.25,5,111,4.77987,18.254,14.4126
6.25,8,138,7.53732,30.0537,20.471
6.25,5,50,5.66084,17.5178,11.9323
6.25,7,107,4.85194,25.6889,17.3899
6.25,5,106,4.45133,21.6619,15.1786
6.25,4,79,4.57726,11.997,9.06398
6.25,6,63,4.51756,22.9365,16.1127
6.25,6,79,4.73354,20.3012,13.9711
6.25,5,108,3.86189,19.3782,12.8983
6.25,5,80,4.08353,19.7692,15.8555
6.25,6,54,4.51082,20.748,13.7659
6.25,7,196,6.58255,25.4718,17.0073
6.25,5,66,4.22431,19.3989,13.5599
6.25,7,110,6.18236,23.7958,18.7521
6.25,7,96,5.16179,26.5872,17.9853
6.25,5,50,5.24232,20.5479,15.0475
6.25,7,170,7.77538,28.3163,21.6006
6.25,9,181,7.02429,28.6792,21.4835
6.25,7,127,6.53081,30.2883,21.0544
6.25,9,156,7.42103,34.25,21.8173
6.25,6,186,4.50801,23.5439,17.5531
6.25,5,63,5.58091,20.5201,16.4847
6.25,4,52,3.77194,15.8254,13.0054
6.35,6,97,6.00875,19.5619,14.0068
6.35,8,114,7.82811,34.0039,23.1709
6.35,5,74,4.58664,21.8805,13.7779
6.35,5,42,5.24465,17.5264,12.3382
6.35,5,124,3.76955,13.8995,11.4246
6.35,5,186,3.75674,20.3481,12.7661
6.35,6,166,5.5465,18.7442,13.9217
6.35,5,97,3.3059,14.6083,10.5128
6.35,6,81,6.52444,23.531,15.9372
6.35,6,45,4.97093,20.299,14.6715
6.35,7,95,5.6032,26.7444,19.7141
6.35,5,37,4.82932,16.169,12.0228
6.35,4,43,4.28966,13.9899,8.51402
6.35,7,165,6.11143,22.7767,14.7851
6.35,5,121,3.89182,17.5047,10.6945
6.35,5,70,3.39101,19.0311,14.4809
6.35,4,30,3.63671,16.1488,11.2878
6.35,4,51,3.61242,18.2902,15.8263
6.35,7,89,5.29211,28.1885,16.3936
6.35,6,41,5.5311,19.1064,13.9242
6.35,5,61,4.73655,19.124,13.3371
6.35,5,56,3.29457,16.9772,11.5452
6.35,6,75,4.94425,22.5768,18.3088
6.35,7,123,6.4944,21.4563,14.5972
6.35,7,98,6.85445,28.1015,21.0957
6.35,7,61,5.29692,23.0935,18.4416
6.35,5,43,5.77891,20.703,15.8984
6.35,5,86,4.10591,15.7497,11.1175
6.35,6,189,5.97693,25.5762,18.0567
6.35,5,64,3.91191,19.6081,13.1298
6.45,6,66,4.26914,17.6636,12.9091
6.45,7,120,5.79622,28.7843,18.1449
6.45,5,151,4.30036,17.2497,13.1529
6.45,6,80,7.271,22.1734,14.4609
6.45,5,107,4.41595,18.9075,14.0861
6.45,6,122,4.98939,22.1551,15.3572
6.45,8,136,7.10176,27.9453,19.2301
6.45,8,121,6.7246,28.1428,18.9881
6.45,4,81,3.94572,15.8688,11.8234
6.45,6,94,5.85132,24.2697,19.6933
6.45,5,26,3.56728,13.9474,9.94861
6.45,4,56,4.9573,11.6045,8.03254
6.45,5,205,6.02146,18.3764,13.8055
6.45,5,79,4.89915,20.1458,12.3005
6.45,6,118,6.47882,22.8052,15.4143
6.45,4,47,3.90985,17.6612,14.4024
6.45,8,100,8.25545,33.1359,22.4027
6.45,6,86,5.53048,24.1375,17.606
6.45,6,123,3.92676,17.1906,12.7797
6.45,5,87,3.56156,19.1086,15.7608
6.45,6,95,4.52117,22.137,16.775
6.45,5,87,4.69687,17.6851,12.2823
6.45,6,101,4.88433,20.2468,14.8083
6.45,5,122,4.30632,19.2365,16.7367
6.45,6,77,5.2885,22.8036,16.8408
6.45,6,49,5.85824,26.5648,19.9518
6.45,7,187,6.37353,30.3027,20.462
6.45,5,148,4.43119,18.6405,12.7912
6.45,6,71,5.36273,22.9625,18.6339
6.45,6,108,4.25579,18.8998,12.0504
