extend,number_of_states,RRT_execution_time,gripper_distance_cart,robot_distance_jointspace,path_exec_time
3.35,6,90,5.20314,14.1994,11.116
3.35,8,90,5.62463,20.5172,15.6233
3.35,8,78,6.7565,21.072,15.3342
3.35,6,141,4.90387,13.966,10.566
3.35,9,86,5.41103,23.6662,14.2944
3.35,8,71,7.9313,21.9858,15.1446
3.35,11,108,8.11037,30.9824,18.1825
3.35,6,57,5.15796,15.2306,10.7343
3.35,9,218,7.73501,22.6389,15.7678
3.35,7,62,7.64224,19.8132,13.8529
3.35,7,55,7.38627,19.1503,12.6239
3.35,6,37,4.9396,16.4008,12.9886
3.35,5,35,4.47107,11.6384,9.32721
3.35,8,96,6.73953,21.1343,12.8568
3.35,6,33,5.62768,16.4089,11.954
3.45,6,31,6.15431,15.7372,10.4611
3.45,7,123,6.1668,19.3563,13.0632
3.45,6,47,7.09381,13.401,10.1706
3.45,9,67,9.84151,23.9893,18.5013
3.45,8,61,6.62914,22.8068,18.3345
3.45,7,73,6.55796,18.2277,12.3737
3.45,9,176,6.68489,24.6934,17.7202
3.45,5,29,3.36047,11.7404,9.24048
3.45,6,75,4.46199,15.9948,9.70035
3.45,5,55,4.63976,11.5955,9.93254
3.45,9,128,7.72519,23.5322,18.7928
3.45,7,59,7.515,19.4088,14.5954
3.45,7,96,7.23478,19.3833,12.1536
3.45,8,122,7.3419,20.7411,14.6456
3.45,6,35,5.5654,15.0327,10.7789
3.45,8,86,7.58135,20.6859,16.1414
3.45,5,45,4.68724,13.6579,10.7412
3.45,9,78,7.74684,24.5381,16.4286
3.45,5,26,4.58812,10.6184,7.86966
3.45,8,97,7.01971,21.3826,15.9597
3.45,6,31,6.60398,16.3183,11.1668
3.45,7,162,7.32679,16.4691,13.2788
3.45,6,34,5.48755,15.2891,11.9819
3.45,6,80,6.05663,16.9663,10.7053
3.45,7,74,7.28493,16.7159,13.3649
3.45,6,98,5.02388,15.195,11.3998
3.45,5,80,5.14129,11.7701,7.9314
3.45,7,87,6.40429,14.6334,11.2449
3.45,8,149,6.13991,22.633,17.96
3.45,7,47,7.53361,17.0626,11.7803
3.45,6,70,5.94266,16.6822,13.8001
3.45,6,44,5.83369,14.1174,10.3042
3.45,7,96,6.02781,19.8259,14.5079
3.45,9,134,7.3022,25.0321,17.63
3.45,10,166,8.66632,29.5467,22.8934
3.45,9,333,8.79094,24.7653,17.3504
3.45,6,37,5.57142,16.1917,12.0154
3.45,7,175,6.97023,16.2988,13.2274
3.45,8,141,6.50505,19.5751,16.5396
3.45,7,143,7.04676,17.0924,13.181
3.45,5,26,4.04092,11.4787,7.13958
3.45,6,91,5.58294,14.8119,8.72311
3.45,6,43,4.39001,15.6824,13.1901
3.45,6,50,6.52077,16.7158,12.9764
3.45,5,101,5.46668,13.3628,10.5718
3.45,7,102,4.9639,20.2757,14.4572
3.45,7,93,5.77472,18.5174,14.9567
3.45,7,146,5.98402,18.8717,13.548
3.45,9,125,7.63964,23.1222,17.6403
3.45,9,113,8.45289,26.8505,19.5357
3.45,7,72,5.36349,20.0266,13.9166
3.45,7,82,5.88372,19.2165,14.7603
3.45,6,82,6.28447,16.9727,12.274
3.45,10,150,9.66118,27.5395,17.6513
3.45,8,51,7.52368,21.5827,15.1208
3.45,6,116,4.77448,12.542,8.89494
3.45,5,22,5.31756,12.8226,9.86885
3.45,6,84,6.79689,15.4995,12.6726
3.45,6,116,5.26266,17.2399,12.1595
3.45,9,76,6.82733,24.6139,16.3527
3.45,7,105,7.02936,18.859,12.5176
3.45,6,56,5.69577,15.8129,12.9225
3.45,7,42,5.97294,16.9244,12.9761
3.45,9,145,7.80794,26.4662,19.5912
3.45,7,68,6.314,18.5256,14.8526
3.45,6,41,5.97195,16.6023,13.7761
3.45,5,105,4.76479,13.1781,9.781
3.45,7,49,6.19411,17.6702,11.7256
3.45,8,102,5.14,20.6107,14.0538
3.45,7,45,5.1806,17.7668,14.4641
3.45,8,102,7.2888,23.523,19.2343
3.45,8,54,7.66561,21.5075,15.3548
3.45,7,108,5.74835,17.1487,12.4225
3.45,6,85,5.5015,14.7299,10.833
3.45,7,42,5.12747,19.1499,13.9426
3.45,8,131,6.24339,21.3485,15.3542
3.45,7,60,6.59636,18.769,14.5161
3.45,7,75,6.00271,19.232,13.5659
3.45,6,216,5.20012,15.1686,11.403
3.45,7,126,5.33341,20.2386,15.3234
3.45,5,32,5.1286,12.6858,9.42839
3.45,6,173,4.83672,14.2655,11.4895
3.45,7,33,6.01781,17.6521,13.048
3.45,5,36,4.823,12.851,10.0364
3.45,9,149,7.67192,25.5418,15.3224
3.45,7,42,6.24811,18.2061,13.901
3.45,5,27,5.44529,13.579,10.0058
3.45,5,35,4.61403,12.2951,8.7938
3.45,7,117,6.32908,19.807,14.1143
3.45,6,73,5.29267,15.4606,10.8999
3.45,9,90,8.44705,23.2355,14.2036
3.45,6,83,5.64822,15.7275,11.0881
3.45,7,161,7.11538,18.7257,13.8819
3.45,7,134,5.55381,18.5557,14.2299
3.45,5,58,4.60952,12.4426,9.13618
3.45,6,38,4.84396,14.9393,10.6002
3.45,9,71,7.24947,24.4544,16.977
3.45,8,164,6.7588,22.0244,15.1291
3.45,7,51,5.42237,18.9725,15.8302
3.45,6,70,5.52423,13.6653,8.95435
3.55,6,97,4.68337,15.4018,10.103
3.55,8,52,6.44275,22.4837,14.6716
3.55,7,131,6.97361,20.931,16.4448
3.55,6,36,5.77614,17.3357,12.3564
3.55,5,79,5.50079,13.3233,9.57261
3.55,7,142,6.04972,18.6241,12.9347
3.55,7,63,5.62387,17.8368,13.4731
3.55,5,66,5.07939,11.2346,8.92881
3.55,9,192,8.23274,26.0556,18.7958
3.55,9,163,6.46411,25.6851,17.6724
3.55,10,119,6.77964,27.7158,20.3894
3.55,9,99,8.32638,27.1778,20.3593
3.55,7,86,6.39792,19.0362,12.7461
3.55,6,89,5.52216,15.4601,10.6994
3.55,6,59,4.73761,15.4491,12.5029
3.55,5,51,4.7407,11.6825,8.59192
3.55,7,162,5.29783,19.6389,14.7006
3.55,6,95,5.57401,16.533,11.4618
3.55,7,118,6.04805,20.9506,14.8661
3.55,7,111,6.06362,20.2019,14.6656
3.55,7,111,5.91221,20.9327,15.4187
3.55,7,65,5.92666,17.3374,13.6596
3.55,7,45,5.44346,18.5415,13.8538
3.55,6,53,5.47684,15.506,10.8082
3.55,7,94,6.98199,20.5195,15.6186
3.55,7,103,6.20929,20.1899,13.1348
3.55,7,158,5.99999,18.5059,14.3599
3.55,6,34,4.81466,15.822,11.2655
3.55,6,30,4.44397,14.5474,10.9996
3.55,5,24,5.20748,11.5411,9.61038
3.55,9,126,9.56214,20.8177,15.1472
3.55,8,128,5.56759,21.3313,14.4637
3.55,5,28,4.76221,12.2897,10.8866
3.55,5,66,5.21498,13.7679,11.1833
3.55,5,143,5.97567,13.6434,10.0257
3.55,6,58,5.21667,15.631,10.6549
3.55,6,44,4.80508,13.4915,9.23699
3.55,8,107,8.15027,22.7276,16.6781
3.55,5,105,5.03995,14.0377,10.3559
3.55,8,85,7.12868,20.3505,14.7781
3.55,8,108,6.27755,21.2753,16.6874
3.55,6,89,6.17939,17.4089,12.5987
3.55,7,201,9.43995,19.4801,13.1243
3.55,9,233,9.33473,27.3609,17.4497
3.55,6,54,5.35981,14.763,10.3385
3.55,8,69,5.60512,22.9478,16.2567
3.55,7,59,4.86254,18.4256,12.6371
3.55,7,64,7.33474,19.0234,13.0243
3.55,6,78,5.57281,16.6613,14.4779
3.55,7,51,6.08808,19.5669,15.8374
3.55,10,100,7.73869,31.0777,19.5772
3.55,6,57,6.13785,16.4543,12.7283
3.55,7,116,5.93242,20.6614,15.683
3.55,10,90,8.08384,30.5752,20.3876
3.55,6,52,5.44491,16.5821,11.9743
3.55,6,80,4.90446,15.847,12.4997
3.55,7,121,8.09657,21.2284,14.7392
3.55,7,204,6.59493,19.7775,12.5997
3.55,6,101,4.79666,15.3676,9.68098
3.55,7,89,5.43576,18.0477,12.5958
3.55,6,45,5.94325,15.9752,11.0467
3.55,6,32,5.15312,14.5255,10.4425
3.55,8,72,8.99299,21.6316,15.7937
3.55,5,41,4.81183,13.9412,9.34406
3.55,5,34,4.35182,12.7172,9.4451
3.55,8,146,8.2674,19.0412,12.4679
3.55,6,37,5.3823,15.6949,11.2117
3.55,6,49,5.79111,15.1503,10.5038
3.55,7,57,6.68736,17.4891,13.1219
3.55,7,50,6.42138,21.0566,16.1225
3.55,7,127,6.31421,16.6758,12.7422
3.55,6,79,5.7012,16.3906,11.5212
3.55,6,48,6.01018,16.4248,12.7277
3.55,6,124,6.78625,16.497,13.9978
3.55,6,67,4.96832,16.5107,10.4336
3.55,7,70,5.54995,18.4462,15.1633
3.55,6,33,5.43858,15.5522,11.7078
3.55,5,40,4.96743,12.4948,11.1085
3.55,8,85,5.81679,21.7107,16.4705
3.55,6,64,5.74568,15.45,11.0469
3.55,7,95,6.70618,19.1243,11.7354
3.55,7,91,6.52439,18.8969,11.5673
3.55,8,80,7.38655,21.6756,15.2047
3.55,6,54,5.78218,16.6003,13.139
3.55,7,104,5.90274,21.2908,15.4864
3.55,7,31,5.61352,18.1282,12.4727
3.55,9,76,7.46279,24.6305,17.5992
3.55,5,46,5.85165,12.8337,7.72813
3.55,8,89,6.17874,21.8848,14.6315
3.55,7,46,5.71108,18.2457,14.1309
3.55,8,90,6.25871,20.9667,16.1776
3.55,5,32,5.12435,13.068,9.7322
3.55,7,54,6.70592,19.0985,12.5838
3.55,6,30,6.79581,15.2864,11.1348
3.55,9,90,7.85799,23.7083,16.1706
3.55,8,73,7.91793,23.0645,16.8743
3.55,8,164,6.2067,24.1435,18.4669
3.55,8,66,6.08835,22.2712,15.9165
3.55,5,93,4.43271,13.7421,10.6379
3.55,7,39,4.77888,18.2926,13.2739
3.65,10,214,7.45033,25.339,17.1729
3.65,7,77,6.91816,21.2913,14.7426
3.65,7,72,5.65166,19.0685,13.9916
3.65,7,43,7.46185,20.6343,15.188
3.65,10,226,7.16073,28.9639,20.3164
3.65,6,74,6.21241,17.1567,13.0111
3.65,7,45,8.38851,21.4606,16.1446
3.65,9,134,7.29736,23.5312,16.3848
3.65,8,123,6.72527,22.8417,15.6933
3.65,5,30,5.10604,12.9542,9.216
3.65,10,111,9.02429,30.6241,17.2945
3.65,6,50,5.3607,17.0903,13.1115
3.65,5,35,4.82758,13.3093,10.1878
3.65,7,277,5.37465,19.5626,15.6695
3.65,6,163,6.36924,18.2218,14.3127
3.65,6,152,5.68209,15.3637,11.0464
3.65,5,35,5.13833,13.2121,9.02075
3.65,5,40,4.77884,12.9606,10.1617
3.65,5,37,5.05899,14.0336,11.0394
3.65,8,197,5.2877,22.631,17.7599
3.65,6,44,5.6836,15.5925,11.5042
3.65,6,62,5.68056,14.2345,12.0213
3.65,5,80,4.68221,14.0573,10.8009
3.65,8,143,6.60232,22.9089,15.9178
3.65,8,86,6.61852,23.3263,15.4042
3.65,7,153,6.51274,20.6993,14.1838
3.65,7,215,7.37987,20.0854,15.2683
3.65,9,146,6.52428,22.6757,14.4145
3.65,8,65,6.40632,21.2473,16.101
3.65,8,158,7.37374,22.7877,15.5897
3.65,8,184,6.93871,23.8565,17.9972
3.65,7,86,7.45421,17.8637,12.9618
3.65,8,60,8.46148,21.7891,13.058
3.65,7,75,5.06908,19.1125,15.5114
3.65,6,41,5.10102,15.7437,12.2527
3.65,6,102,5.47364,17.0129,11.2574
3.65,10,106,5.7613,29.276,20.5556
3.65,5,40,4.37628,13.0755,9.32378
3.65,10,109,9.52943,28.099,18.5655
3.65,6,80,6.39865,17.1732,13.587
3.65,6,41,6.13245,16.8775,12.9978
3.65,5,70,4.85757,13.8874,9.49067
3.65,7,149,5.89655,20.9972,15.0563
3.65,7,68,5.85534,18.6205,13.9295
3.65,5,75,4.20724,11.9559,9.5795
3.65,7,160,5.83188,19.7061,14.1421
3.65,9,263,7.38673,24.4612,16.536
3.65,8,64,7.6321,23.6228,17.0249
3.65,5,45,5.49825,14.1466,10.2909
3.65,7,79,5.44348,19.3822,12.2798
3.65,6,53,5.72401,15.706,12.7562
3.65,8,62,5.42954,23.8413,16.8658
3.65,9,61,6.84495,25.4287,17.1436
3.65,5,150,4.92617,13.5812,10.9642
3.65,6,134,5.58382,16.9564,12.9053
3.65,6,59,5.27365,15.5201,10.674
3.65,5,92,3.75156,12.4489,10.754
3.65,8,168,6.92705,23.345,17.1488
3.65,7,163,9.73163,21.1783,15.3474
3.65,6,81,5.15896,15.8931,13.1086
3.65,6,69,5.66888,14.6636,10.8585
3.65,6,44,5.29174,15.3431,11.9484
3.65,6,92,5.45421,16.6691,13.218
3.65,7,67,5.25061,17.4687,13.5672
3.65,6,72,4.96646,14.6989,10.074
3.65,7,67,6.17853,18.9973,13.007
3.65,7,115,4.98866,15.7882,13.3204
3.65,6,40,4.75094,16.8958,12.6858
3.65,6,81,6.45759,17.4252,12.3194
3.65,6,41,5.18143,15.0641,12.1402
3.65,6,34,4.62312,14.839,11.0453
3.65,8,66,6.80832,24.4521,15.4845
3.65,5,35,4.99698,14.3322,10.2419
3.65,6,50,4.89493,15.7721,11.1006
3.65,6,63,5.37029,15.6128,10.0281
3.65,8,180,6.05866,22.0158,14.2466
3.65,8,104,7.71304,21.4498,16.3099
3.65,7,114,6.48073,19.5758,13.9531
3.65,6,107,6.33935,15.7067,11.6222
3.65,8,85,5.35056,24.5324,16.92
3.65,6,44,6.59476,13.4299,10.041
3.65,7,185,5.67196,20.9029,14.0614
3.65,8,60,6.70012,23.9134,17.2391
3.65,6,41,6.29447,15.4201,12.6038
3.65,8,227,6.69898,23.4824,16.4164
3.65,8,59,7.89134,21.1655,15.2531
3.65,6,54,5.67372,17.8069,10.8602
3.65,6,51,5.45475,17.1126,13.1777
3.65,6,55,4.47284,14.1885,11.2406
3.65,8,88,5.1459,21.9406,15.2867
3.65,7,249,4.93009,18.5239,13.0329
3.65,5,37,5.59431,14.0692,11.1607
3.65,7,86,6.90388,19.4235,13.0345
3.65,6,46,5.15697,15.9245,13.2373
3.65,5,33,4.75806,13.6699,10.5378
3.65,7,82,6.99207,20.1734,16.4968
3.65,7,84,6.69972,20.2275,16.2255
3.65,7,65,6.51641,18.9131,12.9087
3.65,5,130,5.34646,14.2111,10.0933
3.65,8,102,8.2255,23.3351,17.6355
3.75,6,117,3.12779,14.5407,10.5959
3.75,6,69,5.22274,15.8895,12.4953
3.75,6,54,4.46176,16.5163,14.2578
3.75,7,244,5.09901,20.6155,14.167
3.75,8,130,7.83147,24.3183,19.4043
3.75,7,86,5.9434,20.6792,14.4904
3.75,8,311,8.51518,21.4173,17.1805
3.75,6,73,5.25333,16.5515,12.4888
3.75,8,78,6.19568,23.5384,19.325
3.75,6,73,5.84002,15.8259,11.883
3.75,6,109,4.98044,17.0899,11.7255
3.75,5,34,3.75352,14.6072,11.1394
3.75,8,78,6.62542,20.5316,14.1551
3.75,6,48,6.92036,18.361,13.6082
3.75,6,96,4.59524,15.8993,11.4252
3.75,5,36,5.10797,13.8955,10.3474
3.75,6,73,5.53017,14.9511,11.9464
3.75,6,98,4.83788,18.2995,11.9475
3.75,7,72,5.82221,18.7629,14.5988
3.75,6,33,5.00451,15.4123,11.6817
3.75,7,73,6.23718,20.3652,16.042
3.75,6,82,6.00002,17.2621,12.3867
3.75,5,37,5.02531,12.7617,10.6789
3.75,7,56,6.46584,21.4116,16.2872
3.75,6,44,7.08225,17.6018,13.566
3.75,10,145,11.2338,28.9321,20.6819
3.75,6,87,4.92702,15.2296,12.0873
3.75,6,80,5.66089,15.6038,10.601
3.75,10,117,9.28741,27.838,15.8472
3.75,7,66,5.17442,18.8939,14.1793
3.75,6,70,5.58594,16.7964,13.132
3.75,7,95,7.21011,19.5148,13.4547
3.75,6,43,4.87042,15.1014,10.5286
3.75,6,184,6.68785,15.6299,10.9478
3.75,7,158,5.80251,21.0125,16.9305
3.75,8,99,6.51709,25.5362,19.115
3.75,6,164,5.76243,16.9016,13.5415
3.75,6,73,5.41818,16.3558,13.0694
3.75,6,40,5.74956,16.1626,11.5275
3.75,7,45,5.40556,18.8883,14.8382
3.75,8,246,6.08071,25.5191,18.9913
3.75,6,39,5.68648,15.3846,12.7062
3.75,8,105,8.3759,25.3023,17.5839
3.75,7,93,6.72569,18.8628,13.3713
3.75,6,44,5.39675,17.9864,11.0614
3.75,8,261,6.4015,24.6045,17.0141
3.75,6,305,5.37168,17.0925,12.7137
3.75,8,252,5.01424,24.5845,18.273
3.75,7,119,6.15575,20.2679,14.956
3.75,5,28,5.4966,14.4205,10.1939
3.75,7,100,6.25093,17.7425,13.2579
3.75,7,190,5.78612,21.9725,15.384
3.75,8,67,7.65923,24.208,16.743
3.75,7,97,6.03477,22.0737,13.8705
3.75,7,154,6.66979,20.9638,16.422
3.75,7,78,5.52852,20.6046,16.0432
3.75,6,94,4.60563,18.3496,13.4124
3.75,9,132,6.82662,26.0339,19.5092
3.75,5,38,5.17594,14.9642,11.2985
3.75,5,24,5.14264,12.2558,9.30609
3.75,7,63,4.76626,20.8056,14.5687
3.75,6,121,5.71931,17.3073,10.5927
3.75,5,46,5.09529,14.8136,12.6124
3.75,5,58,4.78354,14.1367,10.7845
3.75,7,256,7.99258,17.8526,12.4036
3.75,7,130,5.61054,21.8066,14.9338
3.75,6,80,5.20937,16.9128,13.4033
3.75,7,114,5.72212,21.3515,15.4527
3.75,6,37,5.05215,15.8225,8.7975
3.75,8,93,6.66809,21.5545,14.9854
3.75,6,44,5.62996,15.7142,11.5493
3.75,8,62,5.62618,17.894,13.6602
3.75,6,49,5.28917,17.6401,14.0644
3.75,8,303,6.15799,22.5958,15.0407
3.75,8,107,5.56564,25.3327,19.6691
3.75,8,89,8.77563,24.8573,16.5807
3.75,6,56,7.4623,17.5657,12.6287
3.75,8,210,7.98937,23.2029,13.5523
3.75,7,47,5.9462,21.0871,16.2585
3.75,7,40,5.56699,17.1722,11.7157
3.75,8,171,6.51542,25.2975,18.1269
3.75,6,126,5.05727,18.5323,13.5451
3.75,10,68,8.61646,32.0937,22.4848
3.75,6,81,5.45469,15.7404,11.1854
3.75,5,84,4.98294,14.3227,10.7192
3.75,6,39,4.98151,16.4444,13.9026
3.75,6,61,6.45646,16.9488,11.9457
3.75,5,26,5.92822,14.8231,10.6286
3.75,5,121,4.17137,13.3062,9.99975
3.75,6,184,5.24198,13.0657,10.4913
3.75,7,127,6.55131,19.7901,14.4606
3.75,5,30,5.92073,13.5712,10.2914
3.75,6,60,5.57612,14.822,9.8932
3.75,8,70,5.70529,22.7721,15.8564
3.75,6,105,6.22567,17.2266,12.0801
3.75,8,157,8.69264,22.2219,15.9611
3.75,10,242,10.8663,30.6126,18.9975
3.75,7,94,6.40875,21.1967,12.9975
3.75,8,118,6.32317,20.2201,14.2456
3.75,7,71,6.09419,18.4318,14.1929
3.85,5,31,3.82389,12.2913,10.7494
3.85,6,301,6.82401,17.405,14.007
3.85,5,36,5.34423,14.998,11.9585
3.85,9,177,7.30619,24.2877,15.7122
3.85,7,80,8.03983,22.2346,15.9107
3.85,5,116,4.12506,13.7367,11.0718
3.85,7,158,6.1945,19.5676,15.2587
3.85,7,109,6.00396,17.7649,13.1624
3.85,9,177,8.2009,27.1127,20.6745
3.85,6,58,4.6143,16.9131,12.5685
3.85,6,71,4.92753,18.1047,13.9029
3.85,5,86,5.17075,13.3513,11.0816
3.85,7,102,6.17142,19.429,14.8883
3.85,8,147,7.09854,24.8636,18.091
3.85,9,106,6.63856,27.45,19.7778
3.85,8,153,7.14736,24.3847,17.3573
3.85,5,24,6.14562,12.7111,8.79316
3.85,8,175,6.62279,21.3157,14.0977
3.85,8,142,7.46264,22.6328,18.164
3.85,6,54,4.22154,15.806,12.199
3.85,5,32,5.07603,13.4603,9.15281
3.85,7,79,6.2377,19.3825,14.4372
3.85,8,209,8.45103,22.4502,18.3362
3.85,7,195,5.87553,19.6823,15.0993
3.85,6,141,5.47167,18.5236,12.4719
3.85,8,228,8.12565,23.7131,17.0819
3.85,6,31,5.34669,15.223,10.7508
3.85,7,103,8.22751,22.5898,18.3904
3.85,6,104,5.5203,18.1614,13.4968
3.85,6,142,5.54194,18.122,13.1273
3.85,5,68,4.84576,13.0931,9.72496
3.85,7,158,6.98647,18.2889,13.0897
3.85,5,37,4.88961,12.9775,11.8031
3.85,6,56,5.77597,18.2678,12.6059
3.85,7,40,6.30241,18.2773,13.2
3.85,5,71,6.11167,13.6202,9.25437
3.85,9,168,10.3409,29.687,21.3
3.85,8,220,7.73922,24.2398,17.3345
3.85,7,92,5.54146,22.3138,14.5432
3.85,6,75,4.65405,11.3578,7.54243
3.85,6,148,5.29883,15.358,10.5064
3.85,7,131,6.2043,22.2046,16.2085
3.85,11,144,6.80379,32.3294,21.472
3.85,6,166,5.44812,19.224,15.5191
3.85,6,69,5.12764,16.1319,11.6057
3.85,8,97,7.0239,25.1628,14.4813
3.85,6,55,4.5282,15.1733,10.6033
3.85,7,44,6.45447,19.5249,13.7392
3.85,6,143,5.69222,17.1274,13.1062
3.85,7,72,7.79912,22.0208,14.9193
3.85,6,82,4.68527,18.877,13.8554
3.85,10,121,8.32792,30.3932,21.0403
3.85,6,47,4.69925,15.544,11.4572
3.85,5,31,5.11465,12.2583,10.2283
3.85,8,266,6.04683,23.2878,17.128
3.85,6,129,5.51816,18.5344,12.9333
3.85,5,216,5.07679,14.9704,11.3074
3.85,8,58,6.61683,24.6616,16.502
3.85,6,42,5.72627,18.0546,13.148
3.85,6,122,6.8784,16.543,12.9071
3.85,6,78,5.85262,19.0964,14.7785
3.85,5,28,4.57498,14.4105,11.0366
3.85,7,158,6.22623,18.235,12.3335
3.85,5,45,4.49627,13.8717,10.3516
3.85,5,80,4.87638,12.6515,10.2944
3.85,7,70,6.31465,18.8911,12.019
3.85,6,102,5.32115,15.9454,12.1225
3.85,7,170,6.49352,19.1532,14.3899
3.85,7,106,5.20899,19.7283,12.0526
3.85,6,94,5.0897,16.7546,11.1764
3.85,6,116,4.61057,17.1947,11.6076
3.85,5,86,5.2594,15.3322,10.7795
3.85,6,53,5.90003,17.5567,10.9408
3.85,6,58,6.76226,17.7516,12.4888
3.85,6,53,4.9798,15.4473,11.0934
3.85,7,124,5.94907,18.4029,13.5932
3.85,8,107,7.3536,24.0173,14.6512
3.85,9,138,8.78461,27.2356,21.9553
3.85,7,52,5.72604,18.7417,15.129
3.85,7,95,6.14049,21.1696,16.6046
3.85,7,87,5.34381,18.2226,14.7782
3.85,5,42,4.9593,14.8307,10.243
3.85,6,86,6.24258,14.797,11.5442
3.85,7,83,6.30808,22.0932,17.1879
3.85,5,97,4.39327,14.7337,11.7142
3.85,6,62,6.22821,18.3097,12.7697
3.85,8,55,5.21695,23.259,15.8787
3.85,6,244,5.87691,17.2185,12.6396
3.85,6,129,5.79408,17.8254,13.7002
3.85,6,177,6.02642,15.9146,11.3018
3.85,7,55,5.67811,19.9869,15.2074
3.85,5,59,5.33301,14.6682,10.403
3.85,7,74,6.6074,20.2437,12.7602
3.85,6,88,5.22195,18.0447,13.085
3.85,8,50,5.85369,20.8317,13.4907
3.85,7,51,5.84876,19.146,14.1731
3.85,8,231,8.15854,22.3167,16.4509
3.85,5,39,3.79492,13.2025,10.7636
3.85,7,55,6.05661,20.4354,13.8616
3.85,6,53,5.11285,16.4417,10.3658
3.95,9,264,6.3846,24.9494,16.0881
3.95,7,74,6.53779,19.7858,12.8972
3.95,6,71,6.30362,16.0131,12.9429
3.95,7,135,8.6951,18.6942,11.6327
3.95,7,135,5.73103,19.815,14.5755
3.95,6,53,5.7754,16.485,12.4092
3.95,5,86,4.52126,15.7723,13.0769
3.95,9,107,7.48131,28.2824,18.6143
3.95,6,51,5.22739,16.5024,11.736
3.95,6,166,5.41724,15.4693,11.6907
3.95,6,112,4.17852,16.6583,11.655
3.95,6,106,5.04882,19.1374,14.9845
3.95,7,87,6.90579,21.7312,16.2162
3.95,6,135,7.34239,16.7126,12.4238
3.95,4,31,4.87623,11.3283,7.66351
3.95,6,42,5.8937,18.3369,11.0168
3.95,5,37,4.94107,14.5137,10.8007
3.95,7,149,7.402,18.1437,12.8861
3.95,8,192,5.45929,21.9616,17.6875
3.95,8,116,6.9287,23.7635,16.7339
3.95,8,188,8.17388,24.3228,17.1165
3.95,5,131,5.1788,14.8661,12.1566
3.95,7,84,6.53494,20.4089,13.0524
3.95,6,88,6.41614,19.3656,12.5122
3.95,6,254,6.0738,17.6868,11.9725
3.95,6,82,5.14703,16.3616,12.2265
3.95,6,39,5.01094,17.0728,12.2115
3.95,6,54,4.55248,15.2891,11.5505
3.95,6,70,6.47081,18.8435,14.9071
3.95,8,94,7.63896,23.5726,16.0433
3.95,5,104,5.29423,11.5418,8.85277
3.95,7,108,6.79728,19.3128,15.3791
3.95,9,232,8.12245,28.1888,20.194
3.95,7,96,5.56735,20.7358,14.8484
3.95,5,121,4.74531,14.1768,10.944
3.95,6,35,5.18083,17.8076,13.79
3.95,6,45,5.12874,15.7847,11.6884
3.95,5,143,4.58661,15.1986,10.6943
3.95,8,99,6.16444,22.675,15.8476
3.95,6,42,7.04958,18.9612,15.5553
3.95,6,149,4.77893,16.0629,10.481
3.95,10,233,8.58991,28.7342,18.5253
3.95,7,69,5.33951,18.4518,13.017
3.95,8,219,8.82703,26.0811,15.9889
3.95,8,72,6.13002,27.5042,17.6247
3.95,6,69,3.74371,16.7086,13.3093
3.95,8,331,7.81488,25.8248,16.3799
3.95,6,92,5.65519,17.5891,13.4641
3.95,7,77,6.82059,21.2793,15.8872
3.95,5,27,4.40999,12.0618,10.6645
3.95,6,42,6.82571,18.5738,10.3416
3.95,8,196,7.14844,23.2116,16.6729
3.95,6,65,4.89407,18.6327,14.8086
3.95,8,102,9.58788,24.0923,15.6166
3.95,6,49,5.17641,18.3685,12.4253
3.95,6,61,5.68869,18.4801,14
3.95,6,90,4.55396,14.9834,9.93933
3.95,5,195,4.82636,15.529,13.7464
3.95,6,82,6.33213,16.5676,13.635
3.95,8,152,5.13685,22.8591,16.1082
3.95,9,133,7.55667,27.2682,19.4399
3.95,5,74,4.78019,11.9051,9.15446
3.95,6,206,4.79633,16.18,10.7198
3.95,6,37,4.31431,18.902,12.7833
3.95,6,85,4.98236,16.4385,12.6031
3.95,7,100,6.10079,21.3205,16.1993
3.95,6,73,4.76738,15.6655,12.5644
3.95,7,93,6.08934,20.1688,12.8423
3.95,5,43,4.68468,12.1704,8.32726
3.95,7,127,7.55972,20.4376,14.818
3.95,6,41,5.07727,16.7554,12.768
3.95,8,62,5.84135,22.266,17.1281
3.95,5,74,3.73681,14.744,10.6645
3.95,5,37,4.57877,14.8356,11.2592
3.95,5,42,4.6603,11.9415,9.51654
3.95,6,326,5.92459,17.7208,12.7799
3.95,6,41,4.97293,16.0798,11.6471
3.95,6,33,5.26049,16.2869,13.4934
3.95,8,187,7.67038,21.477,13.9857
3.95,7,112,7.31857,21.8414,16.3909
3.95,8,73,7.36462,23.2903,15.9421
3.95,6,145,4.79052,16.4032,11.1102
3.95,5,71,4.01851,13.9549,10.2831
3.95,7,79,6.00874,19.8477,14.8965
3.95,6,35,4.77404,16.3596,13.2936
3.95,5,51,5.07997,13.0951,10.7177
3.95,5,46,4.75665,13.5918,10.5978
3.95,5,199,4.5967,14.8833,10.19
3.95,7,79,6.41097,21.2057,15.797
3.95,7,92,7.21015,20.9532,14.0665
3.95,7,84,5.65611,20.8149,15.0771
3.95,5,87,5.33457,14.4358,11.8512
3.95,5,190,4.23674,14.8937,10.5316
3.95,6,139,6.06015,19.6902,14.9064
3.95,10,131,8.74094,29.8722,20.7116
3.95,6,83,5.94975,15.0539,10.6026
3.95,7,157,6.62403,19.6521,14.806
