extend,number_of_states,RRT_execution_time,gripper_distance_cart,robot_distance_jointspace,path_exec_time
5.45,9,177,8.25741,35.7902,22.7706
5.45,7,150,6.16351,25.1744,16.8139
5.45,5,153,5.0568,20.2634,15.778
5.45,6,134,5.50123,23.8726,15.8365
5.45,6,146,5.71384,17.0026,13.7724
5.55,7,176,7.12752,26.265,17.0219
5.55,8,65,7.21051,28.7103,21.0483
5.55,8,134,8.50482,25.992,19.0406
5.55,5,111,4.91817,15.859,14.1659
5.55,8,244,7.94273,23.5191,16.2769
5.55,7,192,5.76701,21.2553,14.4776
5.55,5,170,4.79025,16.5156,13.4689
5.55,5,73,6.43191,21.345,15.1841
5.55,8,144,7.23501,29.672,23.2477
5.55,7,88,6.43145,23.6075,16.9647
5.55,9,154,8.39771,30.2987,20.8134
5.55,5,128,5.83022,18.4957,11.6258
5.55,11,185,9.72153,37.1176,24.9357
5.55,4,89,4.66989,14.5191,10.6226
5.55,7,163,6.12088,23.1508,16.149
5.55,7,130,6.85245,23.2149,15.0929
5.55,7,166,6.13274,23.2478,15.5231
5.55,8,76,7.50888,26.0465,18.3854
5.55,7,154,5.59972,20.4819,14.8963
5.55,6,62,5.60702,15.5142,11.5352
5.55,5,71,4.62365,19.2999,15.472
5.55,5,129,5.30739,18.6991,12.8172
5.55,7,147,6.52582,23.9444,18.6542
5.55,9,166,10.5065,35.1356,23.2563
5.55,7,99,7.2731,22.9482,18.4092
5.55,8,115,6.07289,29.3197,22.3865
5.55,6,190,5.99658,20.3098,16.0101
5.55,5,282,6.07481,16.9896,13.0943
5.55,7,90,5.16574,21.5405,15.2004
5.55,5,139,4.87733,16.0028,12.6311
5.65,5,37,3.09282,16.2356,11.4956
5.65,7,74,7.98713,32.2292,20.7323
5.65,6,327,4.1043,20.5724,14.3355
5.65,7,135,7.25607,25.0817,16.9157
5.65,8,64,6.5847,28.2982,18.9912
5.65,7,85,6.15229,23.6478,15.6471
5.65,6,113,4.12516,18.9867,14.3725
5.65,8,175,7.8314,27.5879,20.022
5.65,7,110,6.42121,26.9559,20.2111
5.65,8,96,6.23112,25.3899,17.7039
5.65,9,134,7.37696,33.2555,25.9925
5.65,4,41,4.20968,16.4055,10.9646
5.65,5,64,4.29728,21.3262,16.2601
5.65,6,49,6.62832,22.5826,13.6862
5.65,6,172,4.82172,21.3658,15.5668
5.65,7,107,5.60623,27.0525,20.0224
5.65,7,160,5.88288,23.0685,15.943
5.65,9,359,8.48858,30.807,21.8795
5.65,7,61,5.51157,23.6657,18.2636
5.65,7,69,5.69625,25.3361,16.707
5.65,5,42,4.69921,18.7943,15.4306
5.65,7,128,6.59102,26.1821,19.7286
5.65,7,283,6.74609,24.4392,18.2342
5.65,4,74,4.27531,16.1393,13.2069
5.65,5,150,5.50852,18.2846,15.2998
5.65,6,42,4.04061,19.8895,13.8374
5.65,7,105,5.8478,20.0293,12.901
5.65,7,250,6.72867,21.6438,14.338
5.65,6,59,5.35534,18.7044,14.8107
5.65,4,45,3.47501,13.259,10.3386
5.75,8,339,5.90331,21.5641,16.3066
5.75,6,38,6.02505,19.4905,12.4684
5.75,7,68,5.14425,20.3151,15.9564
5.75,5,231,4.80225,20.7798,14.9064
5.75,5,122,4.62155,19.432,15.8055
5.75,6,201,6.66838,20.5464,15.6584
5.75,4,46,4.97966,16.1065,12.8839
5.75,7,148,5.76459,24.9924,20.4166
5.75,5,111,5.66972,19.7835,14.3094
5.75,6,101,7.53791,19.34,15.3759
5.75,6,390,5.71614,22.7992,17.1366
5.75,7,107,5.28003,21.591,14.4024
5.75,5,33,3.84056,15.0638,11.4755
5.75,8,182,6.1836,25.7229,16.349
5.75,5,39,4.3474,17.3058,12.7358
5.75,5,46,5.09005,17.3208,12.9047
5.75,8,199,6.83443,29.5983,20.8768
5.75,5,70,5.14142,15.7635,9.83495
5.75,6,70,5.31417,21.7802,13.4337
5.75,7,34,4.30702,20.7285,13.7249
5.75,7,54,7.24363,28.0343,20.7962
5.75,6,247,5.97256,18.089,13.4822
5.75,6,142,5.17374,16.6796,12.0047
5.75,5,52,4.6818,17.1712,13.0194
5.75,11,267,8.49453,40.1761,26.3365
5.75,6,118,4.18467,21.6817,13.3254
5.75,6,105,3.90101,21.8422,18.0623
5.75,7,96,6.74211,28.1928,19.4803
5.75,6,137,5.39647,22.4854,16.789
5.75,4,37,4.27963,12.5741,9.80386
5.85,6,197,7.19675,20.8708,15.2487
5.85,6,194,5.85626,25.8581,16.9857
5.85,5,140,5.02875,19.4471,14.5337
5.85,5,169,5.81332,20.494,12.1879
5.85,6,161,5.26385,21.9615,17.3162
5.85,5,184,5.286,18.4148,11.977
5.85,6,96,4.73192,27.0852,17.7943
5.85,7,86,6.80482,24.6418,16.1393
5.85,6,39,5.89575,21.2365,14.0911
5.85,6,73,5.86962,20.0594,15.4046
5.85,4,135,3.26551,14.7284,11.4666
5.85,7,253,4.98542,26.392,19.9225
5.85,7,200,5.8083,22.7546,18.0327
5.85,9,127,5.92386,36.0173,27.5698
5.85,5,146,3.68552,17.263,14.3191
5.85,6,75,4.73327,18.1379,13.4182
5.85,5,65,4.93701,15.3627,10.8649
5.85,5,98,5.21985,18.4692,12.8831
5.85,7,119,5.4541,27.1749,17.8151
5.85,9,179,7.05847,30.6207,19.6747
5.85,7,164,5.70306,26.8766,22.423
5.85,6,76,6.37654,22.3486,18.0851
5.85,5,183,5.05923,19.2121,13.5479
5.85,8,359,6.69489,28.3994,16.7996
5.85,5,55,4.83177,18.617,11.7798
5.85,6,193,3.42726,18.7099,13.9134
5.85,5,158,4.78228,16.6411,13.7525
5.85,12,385,10.5666,38.4841,24.043
5.85,6,93,5.20884,21.0786,12.9578
5.85,6,228,6.61222,18.8146,14.4929
5.95,6,103,4.72104,20.0888,13.1622
5.95,6,110,6.30585,26.2927,19.8475
5.95,6,141,4.42633,19.0838,11.6681
5.95,6,47,5.87877,18.8191,13.7708
5.95,5,157,4.32671,14.6423,11.7938
5.95,5,45,5.63221,19.5684,14.7578
5.95,5,320,4.55841,19.0064,15.0234
5.95,6,181,5.9724,26.4537,18.169
5.95,7,125,6.12578,23.8298,18.5983
5.95,4,60,4.65493,13.5331,9.9734
5.95,7,242,6.80198,29.7884,22.3172
5.95,7,309,5.94956,22.9268,16.7049
5.95,5,110,5.37249,15.9914,13.4767
5.95,5,47,4.5972,16.6037,12.623
5.95,5,66,4.60269,18.1431,13.6352
5.95,4,82,4.32619,14.8964,11.0399
5.95,5,156,3.07582,16.3509,13.0433
5.95,5,72,2.87373,15.2268,12.4262
5.95,4,105,4.65615,16.6851,12.5958
5.95,5,71,4.27843,17.9192,12.0828
5.95,5,143,5.28108,16.8841,14.1522
5.95,6,231,5.83005,20.1552,13.3189
5.95,5,160,4.5392,16.6148,12.3229
5.95,7,193,7.14789,22.7928,17.2534
5.95,7,81,6.80038,23.4601,15.6253
5.95,7,276,8.15617,24.4801,13.7496
5.95,5,54,3.4214,18.168,16.1209
5.95,7,150,7.21625,30.6415,21.2866
5.95,6,144,4.36466,25.6688,20.2161
5.95,5,136,4.19173,19.1101,14.2303
6.05,6,412,4.89872,20.4936,12.8888
6.05,6,149,6.15098,19.4783,11.5936
6.05,5,196,4.95507,15.3409,12.5345
6.05,5,220,4.83762,19.211,14.2772
6.05,5,254,5.08853,17.1295,10.5875
6.05,5,125,3.46275,14.0455,10.8973
6.05,7,188,4.91341,23.6495,17.7368
6.05,6,113,4.60733,25.7537,17.3864
6.05,8,145,7.07487,31.5714,22.014
6.05,6,91,5.1118,22.3606,16.1133
6.05,6,59,5.78313,21.2771,15.1257
6.05,7,110,10.1479,25.5435,19.6702
6.05,5,119,4.08108,14.121,9.39241
6.05,7,142,5.53396,29.381,19.0848
6.05,10,514,10.0182,36.5729,24.8575
6.05,5,199,5.54268,18.8188,13.374
6.05,6,227,6.62099,24.1345,18.9097
6.05,6,264,5.43502,15.8998,10.1844
6.05,9,508,6.78712,31.5923,20.6026
6.05,7,97,5.57368,27.6059,19.7495
6.05,8,195,6.63245,29.6863,20.6314
6.05,5,58,4.74239,18.2362,13.8834
6.05,6,113,4.55803,19.3634,14.1193
6.05,6,77,5.67538,25.2435,16.0437
6.05,4,85,4.8924,12.6427,9.98924
6.05,6,81,6.73648,19.7832,13.6476
6.05,5,51,5.0797,20.7843,15.2872
6.05,6,123,6.17872,23.0485,16.498
6.05,7,177,5.8358,25.5337,18.6919
6.05,5,29,3.9143,16.8251,12.9327
6.15,6,122,4.96489,23.9501,16.9394
6.15,5,133,5.07375,18.2207,14.2084
6.15,5,244,5.76269,17.3406,12.7768
6.15,5,104,5.7958,19.979,13.6841
6.15,5,146,5.22091,15.2385,12.5147
6.15,4,138,3.5461,12.5431,8.90267
6.15,5,317,5.07205,18.1449,13.0053
6.15,9,324,6.3045,37.9039,28.526
6.15,5,44,5.55077,18.3307,16.1795
6.15,7,107,5.71284,25.9666,17.3061
6.15,7,97,5.65417,26.7449,19.6281
6.15,5,55,5.41286,22.1971,16.8866
6.15,5,123,5.51831,16.8894,13.4788
6.15,5,102,4.74394,12.9198,10.8335
6.15,4,57,4.8327,15.4819,12.2785
6.15,5,138,5.38188,16.0479,10.5673
6.15,8,121,7.46518,27.1045,18.0225
6.15,7,142,6.46665,24.7813,16.1845
6.15,5,81,4.1908,18.0024,12.8389
6.15,6,84,4.69297,19.2555,16.0324
6.15,5,153,4.89792,21.587,15.8496
6.15,6,44,5.18623,22.1941,14.8939
6.15,7,323,6.56787,25.8851,15.8115
6.15,5,108,4.13133,15.931,10.808
6.15,6,249,5.16354,22.721,17.8025
6.15,8,158,8.17123,28.8141,21.7431
6.15,7,346,5.38468,22.5392,17.7447
6.15,6,131,6.61563,17.7835,13.2276
6.15,6,242,5.95267,18.6282,13.8852
6.15,7,225,6.55164,27.16,18.2796
6.25,6,244,5.52594,20.0002,14.6872
6.25,6,359,6.72237,20.3967,13.5318
6.25,6,324,6.0158,16.9008,11.6999
6.25,6,67,5.65591,21.3387,15.5236
6.25,6,220,6.13229,22.469,15.0606
6.25,6,99,5.09769,17.9595,13.7886
6.25,6,91,5.3285,21.7705,15.8912
6.25,9,403,9.45492,29.6425,18.4539
6.25,6,203,4.51422,18.6044,12.594
6.25,8,231,7.56272,22.9796,16.7258
6.25,4,62,3.00743,14.171,10.6952
6.25,5,128,4.96611,18.9913,11.9506
6.25,6,49,3.82727,20.3885,15.9642
6.25,7,223,6.3389,22.4488,14.854
6.25,5,132,4.80245,18.4662,12.95
6.25,5,89,4.72031,18.3874,13.5488
6.25,8,195,7.20859,27.6528,20.2628
6.25,5,139,4.64882,22.0932,14.4043
6.25,5,148,4.97423,19.6066,13.0445
6.25,9,115,7.98314,32.1424,23.4698
6.25,6,47,4.3631,20.0374,15.8966
6.25,5,84,3.82834,20.3133,14.0036
6.25,10,112,9.28501,36.1371,24.5647
6.25,6,68,4.94399,22.1953,14.4922
6.25,7,394,7.64605,19.5117,12.7086
6.25,4,122,3.63271,16.2172,11.3627
6.25,6,158,3.89093,19.8602,14.512
6.25,5,64,4.90798,22.0299,19.0094
6.25,7,276,7.58624,29.0178,20.2021
6.25,4,61,4.1768,12.5368,9.23023
6.35,5,70,4.46692,16.2915,11.1773
6.35,6,159,6.31511,21.0675,14.9653
6.35,6,209,4.45806,19.5012,12.4767
6.35,7,136,5.19538,22.303,15.6352
6.35,4,114,4.35346,13.9859,12.425
6.35,8,265,9.61836,34.8323,25.0953
6.35,5,105,4.25173,20.4418,15.621
6.35,5,102,4.36044,17.9264,13.5777
6.35,9,87,7.19745,34.7892,20.3632
6.35,4,44,3.36686,15.4524,14.0499
6.35,5,114,4.3855,15.8791,12.7674
6.35,11,215,7.81881,47.2951,28.6946
6.35,9,126,7.06347,27.8398,20.3931
6.35,8,285,8.53629,32.8046,21.9019
6.35,6,92,7.41987,20.3968,14.0171
6.35,8,170,6.73691,24.2022,18.4251
6.35,5,54,4.48896,19.7462,11.9444
6.35,5,147,4.29725,19.4875,16.5461
6.35,7,115,5.41292,24.6693,14.7533
6.35,4,100,3.82524,11.1857,8.93514
6.35,6,327,6.49788,23.9608,16.412
6.35,7,81,4.91787,24.4259,15.2979
6.35,4,54,4.04775,15.1642,13.1439
6.35,5,155,5.13523,17.329,12.8745
6.35,8,150,5.51359,29.2543,19.4052
6.35,4,59,4.56304,12.9566,8.17237
6.35,8,458,7.13041,26.3063,16.7045
6.35,7,170,6.13077,25.2181,15.9805
6.35,6,193,5.48623,20.4354,14.7353
6.35,6,213,5.45441,21.128,13.323
6.45,6,101,5.1454,24.3316,18.7595
6.45,5,153,4.98517,17.5324,12.3843
6.45,6,106,7.07425,19.8168,15.0656
6.45,4,101,3.30923,15.3838,12.1502
6.45,6,128,5.8791,22.1631,13.8672
6.45,7,208,6.15349,19.2273,13.2571
6.45,8,220,7.42992,26.9054,15.2672
6.45,7,112,5.71012,29.2987,19.4093
6.45,8,110,9.2798,30.6904,20.1688
6.45,8,188,7.60269,25.2047,18.1998
6.45,4,107,3.60655,15.8264,13.0027
6.45,6,247,4.40579,19.1029,13.4582
6.45,7,373,7.01301,25.3567,17.8366
6.45,7,60,5.36644,23.0929,18.0253
6.45,6,110,4.74456,23.1985,17.6899
6.45,9,210,7.6243,24.4892,19.2794
6.45,7,157,9.11394,22.7263,15.8752
6.45,6,236,5.60642,17.3725,12.0321
6.45,6,136,5.10015,22.4596,17.7492
6.45,8,272,8.23608,32.3249,19.7802
6.45,5,41,4.02028,14.331,9.54142
6.45,5,94,4.19111,17.0576,11.5634
6.45,5,77,4.45687,19.7559,17.2132
6.45,9,174,8.11465,37.651,24.929
6.45,5,110,4.76478,19.5847,15.5663
6.45,6,90,4.70612,17.4339,13.0285
6.45,4,197,4.52463,15.3895,13.2479
6.45,4,109,4.69882,14.8708,11.8049
6.45,7,82,6.10193,27.2075,20.8705
6.45,7,94,6.09245,21.5931,15.6732
